Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650125.1,486,putative neutral sphingomyelinase isoform X1
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650126.1,486,putative neutral sphingomyelinase isoform X1
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650127.1,486,putative neutral sphingomyelinase isoform X1
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650128.1,486,putative neutral sphingomyelinase isoform X1
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650129.1,486,putative neutral sphingomyelinase isoform X1
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650130.1,486,putative neutral sphingomyelinase isoform X1
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650131.1,486,putative neutral sphingomyelinase isoform X1
Un,NW_019211455.1,55781201,55783901,+,111245709,LOC111245709,-,XP_022650133.1,419,putative neutral sphingomyelinase isoform X3
Un,NW_019211455.1,55781897,55783901,+,111245709,LOC111245709,-,XP_022650132.1,445,putative neutral sphingomyelinase isoform X2
Un,NW_019211455.1,55799232,55809414,+,111245711,LOC111245711,-,XP_022650135.1,331,stearoyl-CoA desaturase 5-like
Un,NW_019211455.1,55816063,55823269,+,111245706,LOC111245706,-,XP_022650117.1,807,pre-rRNA-processing protein TSR1 homolog
Un,NW_019211455.1,55826654,55829816,-,111245713,LOC111245713,-,XP_022650138.1,158,mitochondrial intermembrane space import and assembly protein 40-B-like
Un,NW_019211455.1,55861616,55884361,-,111245707,LOC111245707,-,XP_022650118.1,786,uncharacterized protein LOC111245707 isoform X1
Un,NW_019211455.1,55869836,55884361,-,111245707,LOC111245707,-,XP_022650119.1,723,uncharacterized protein LOC111245707 isoform X2
Un,NW_019211455.1,55932482,55938298,-,111245248,LOC111245248,-,XP_022649098.1,306,"methionine aminopeptidase 1D, mitochondrial-like isoform X2"
Un,NW_019211455.1,55932482,55938298,-,111245248,LOC111245248,-,XP_022649094.1,324,"methionine aminopeptidase 1D, mitochondrial-like isoform X1"
Un,NW_019211455.1,55932482,55938298,-,111245248,LOC111245248,-,XP_022649096.1,324,"methionine aminopeptidase 1D, mitochondrial-like isoform X1"
Un,NW_019211455.1,55932482,55938298,-,111245248,LOC111245248,-,XP_022649097.1,324,"methionine aminopeptidase 1D, mitochondrial-like isoform X1"
Un,NW_019211455.1,55932482,55938298,-,111245248,LOC111245248,-,XP_022649099.1,324,"methionine aminopeptidase 1D, mitochondrial-like isoform X1"
Un,NW_019211455.1,55946606,55953615,+,111245391,LOC111245391,-,XP_022649441.1,766,synaptotagmin-16-like isoform X1
Un,NW_019211455.1,55946606,55953615,+,111245391,LOC111245391,-,XP_022649442.1,765,synaptotagmin-16-like isoform X2
Un,NW_019211455.1,55946606,55952898,+,111245391,LOC111245391,-,XP_022649443.1,709,uncharacterized protein LOC111245391 isoform X3
Un,NW_019211455.1,55961944,55972096,-,111244647,LOC111244647,-,XP_022647683.1,887,pantothenate kinase 4-like
Un,NW_019211455.1,55961944,55972096,-,111244647,LOC111244647,-,XP_022647684.1,887,pantothenate kinase 4-like
Un,NW_019211455.1,55961944,55972096,-,111244647,LOC111244647,-,XP_022647685.1,887,pantothenate kinase 4-like
Un,NW_019211455.1,55961944,55972096,-,111244647,LOC111244647,-,XP_022647686.1,887,pantothenate kinase 4-like
Un,NW_019211455.1,55961944,55972096,-,111244647,LOC111244647,-,XP_022647687.1,887,pantothenate kinase 4-like
Un,NW_019211455.1,55980773,55993684,+,111244866,LOC111244866,-,XP_022648095.1,1248,bromodomain-containing protein DDB_G0270170-like isoform X1
Un,NW_019211455.1,55980773,55993684,+,111244866,LOC111244866,-,XP_022648097.1,1170,bromodomain-containing protein DDB_G0270170-like isoform X3
Un,NW_019211455.1,55985950,55993684,+,111244866,LOC111244866,-,XP_022648096.1,1230,bromodomain-containing protein DDB_G0270170-like isoform X2
Un,NW_019211455.1,56016045,56019472,+,111244192,LOC111244192,-,XP_022646724.1,130,uncharacterized protein LOC111244192
Un,NW_019211455.1,56016045,56019472,+,111244192,LOC111244192,-,XP_022646725.1,130,uncharacterized protein LOC111244192
Un,NW_019211455.1,56016045,56019472,+,111244192,LOC111244192,-,XP_022646726.1,130,uncharacterized protein LOC111244192
Un,NW_019211455.1,56022988,56025245,-,111244191,LOC111244191,-,XP_022646722.1,354,zinc finger protein 32-like
Un,NW_019211455.1,56022988,56025245,-,111244191,LOC111244191,-,XP_022646723.1,354,zinc finger protein 32-like
Un,NW_019211454.1,70610295,70614016,-,111245568,LOC111245568,-,XP_022649858.1,433,dnaJ homolog subfamily B member 6-like
Un,NW_019211454.1,70617116,70617586,-,111253503,LOC111253503,-,XP_022668719.1,156,dnaJ homolog subfamily B member 3-like
Un,NW_019211454.1,70674961,70680313,-,111243130,LOC111243130,-,XP_022643975.1,282,protein spaetzle 3-like
Un,NW_019211454.1,70685587,70696787,+,111243466,LOC111243466,-,XP_022644824.1,597,kelch-like protein diablo isoform X3
Un,NW_019211454.1,70685895,70696787,+,111243466,LOC111243466,-,XP_022644823.1,605,kelch-like protein diablo isoform X2
Un,NW_019211454.1,70688424,70696787,+,111243466,LOC111243466,-,XP_022644820.1,621,kelch-like protein diablo isoform X1
Un,NW_019211454.1,70688424,70696787,+,111243466,LOC111243466,-,XP_022644821.1,621,kelch-like protein diablo isoform X1
Un,NW_019211454.1,70688424,70696787,+,111243466,LOC111243466,-,XP_022644822.1,621,kelch-like protein diablo isoform X1
Un,NW_019211454.1,70690826,70696787,+,111243466,LOC111243466,-,XP_022644825.1,592,kelch-like protein diablo isoform X4
Un,NW_019211454.1,70690826,70696787,+,111243466,LOC111243466,-,XP_022644826.1,592,kelch-like protein diablo isoform X4
Un,NW_019211454.1,70690826,70696787,+,111243466,LOC111243466,-,XP_022644827.1,592,kelch-like protein diablo isoform X4
Un,NW_019211454.1,70690826,70696787,+,111243466,LOC111243466,-,XP_022644828.1,592,kelch-like protein diablo isoform X4
Un,NW_019211454.1,70700970,70704998,-,111243469,LOC111243469,-,XP_022644831.1,268,nitric oxide synthase-interacting protein-like
Un,NW_019211454.1,70706877,70710406,+,111243468,LOC111243468,-,XP_022644829.1,475,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase-like"
Un,NW_019211454.1,70706877,70710406,+,111243468,LOC111243468,-,XP_022644830.1,475,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase-like"
Un,NW_019211454.1,70727264,70729312,-,111243009,LOC111243009,-,XP_022643738.1,100,uncharacterized protein LOC111243009
Un,NW_019211454.1,70749873,70773535,-,111254799,LOC111254799,-,XP_022671779.1,423,uncharacterized protein LOC111254799 isoform X2
Un,NW_019211454.1,70764020,70773535,-,111254799,LOC111254799,-,XP_022671769.1,483,uncharacterized protein LOC111254799 isoform X1
Un,NW_019211454.1,70780601,70781377,-,111243114,LOC111243114,-,XP_022643945.1,171,adult-specific rigid cuticular protein 15.7-like
Un,NW_019211454.1,70803359,70806906,+,111243113,LOC111243113,-,XP_022643940.1,209,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
Un,NW_019211454.1,70803359,70806906,+,111243113,LOC111243113,-,XP_022643941.1,209,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
Un,NW_019211454.1,70803359,70806906,+,111243113,LOC111243113,-,XP_022643942.1,209,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
Un,NW_019211454.1,70803359,70806906,+,111243113,LOC111243113,-,XP_022643943.1,209,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
Un,NW_019211454.1,70803359,70806815,+,111243113,LOC111243113,-,XP_022643944.1,151,uncharacterized protein LOC111243113 isoform X2
Un,NW_019211454.1,70819033,70819768,+,111243115,LOC111243115,-,XP_022643946.1,156,uncharacterized protein LOC111243115
Un,NW_019211454.1,70821738,70834846,-,111245618,LOC111245618,-,XP_022649986.1,481,uncharacterized protein LOC111245618
Un,NW_019211454.1,70839676,70909557,+,111243112,LOC111243112,-,XP_022643934.1,2023,cubilin-like isoform X1
Un,NW_019211454.1,70839676,70909557,+,111243112,LOC111243112,-,XP_022643937.1,1926,cubilin-like isoform X4
Un,NW_019211454.1,70839676,70909557,+,111243112,LOC111243112,-,XP_022643936.1,1972,cubilin-like isoform X3
Un,NW_019211454.1,70839676,70909557,+,111243112,LOC111243112,-,XP_022643935.1,2019,cubilin-like isoform X2
Un,NW_019211454.1,70898890,70909557,+,111243112,LOC111243112,-,XP_022643939.1,1652,cubilin-like isoform X5
Un,NW_019211454.1,70910670,70914550,+,111245681,LOC111245681,-,XP_022650111.1,379,cuticle protein-like
Un,NW_019211454.1,71073534,71113948,-,111255584,LOC111255584,-,XP_022673433.1,1115,netrin receptor UNC5B-like
Un,NW_019211454.1,71201997,71208772,+,111255503,LOC111255503,-,XP_022673275.1,1030,nardilysin-like isoform X1
Un,NW_019211454.1,71202112,71208772,+,111255503,LOC111255503,-,XP_022673276.1,956,nardilysin-like isoform X2
Un,NW_019211454.1,71222142,71231648,+,111254068,LOC111254068,-,XP_022670285.1,1043,nardilysin-like isoform X1
Un,NW_019211454.1,71222248,71231648,+,111254068,LOC111254068,-,XP_022670294.1,1017,nardilysin-like isoform X2
Un,NW_019211455.1,22364420,22369029,-,111243951,LOC111243951,-,XP_022646085.1,592,hormone-sensitive lipase-like isoform X3
Un,NW_019211455.1,22364436,22380390,-,111243951,LOC111243951,-,XP_022646084.1,649,hormone-sensitive lipase-like isoform X2
Un,NW_019211455.1,22389736,22391861,-,111244168,LOC111244168,-,XP_022646682.1,121,NADH dehydrogenase
Un,NW_019211455.1,22392983,22396614,+,111244166,LOC111244166,-,XP_022646675.1,177,male-enhanced antigen 1-like isoform X1
Un,NW_019211455.1,22392983,22396614,+,111244166,LOC111244166,-,XP_022646677.1,177,male-enhanced antigen 1-like isoform X1
Un,NW_019211455.1,22392983,22396614,+,111244166,LOC111244166,-,XP_022646678.1,177,male-enhanced antigen 1-like isoform X1
Un,NW_019211455.1,22392983,22396614,+,111244166,LOC111244166,-,XP_022646679.1,177,male-enhanced antigen 1-like isoform X1
Un,NW_019211455.1,22392983,22396614,+,111244166,LOC111244166,-,XP_022646680.1,176,male-enhanced antigen 1-like isoform X2
Un,NW_019211455.1,22392983,22395718,+,111244166,LOC111244166,-,XP_022646681.1,172,male-enhanced antigen 1-like isoform X3
Un,NW_019211455.1,22396163,22398689,-,111244165,LOC111244165,-,XP_022646674.1,230,uncharacterized protein LOC111244165
Un,NW_019211455.1,22404761,22410035,+,111244164,LOC111244164,-,XP_022646669.1,566,oxysterol-binding protein-related protein 1-like isoform X1
Un,NW_019211455.1,22404761,22410035,+,111244164,LOC111244164,-,XP_022646670.1,566,oxysterol-binding protein-related protein 1-like isoform X1
Un,NW_019211455.1,22404761,22410035,+,111244164,LOC111244164,-,XP_022646672.1,558,oxysterol-binding protein-related protein 1-like isoform X2
Un,NW_019211455.1,22404761,22410035,+,111244164,LOC111244164,-,XP_022646673.1,525,oxysterol-binding protein-related protein 1-like isoform X3
Un,NW_019211455.1,22428371,22430211,+,111244889,LOC111244889,-,XP_022648164.1,123,uncharacterized protein LOC111244889
Un,NW_019211455.1,22537566,22564220,+,111245025,LOC111245025,-,XP_022648478.1,549,5-hydroxytryptamine receptor 2A-like
Un,NW_019211455.1,22565342,22578314,-,111245024,LOC111245024,-,XP_022648476.1,150,uncharacterized protein LOC111245024
Un,NW_019211455.1,22717246,22730257,-,111244038,LOC111244038,-,XP_022646320.1,958,uncharacterized protein LOC111244038 isoform X2
Un,NW_019211455.1,22717246,22730257,-,111244038,LOC111244038,-,XP_022646317.1,984,uncharacterized protein LOC111244038 isoform X1
Un,NW_019211455.1,22717246,22730257,-,111244038,LOC111244038,-,XP_022646318.1,984,uncharacterized protein LOC111244038 isoform X1
Un,NW_019211455.1,22717246,22720377,-,111244038,LOC111244038,-,XP_022646321.1,838,probable ribonuclease ZC3H12C isoform X3
Un,NW_019211455.1,22717246,22720377,-,111244038,LOC111244038,-,XP_022646322.1,838,probable ribonuclease ZC3H12C isoform X3
Un,NW_019211455.1,22740120,22754234,-,111244542,LOC111244542,-,XP_022647501.1,516,sorting nexin-20-like isoform X1
Un,NW_019211455.1,22740120,22752697,-,111244542,LOC111244542,-,XP_022647502.1,492,sorting nexin-20-like isoform X2
Un,NW_019211455.1,22745567,22746883,+,111244543,LOC111244543,-,XP_022647503.1,438,uncharacterized protein LOC111244543
Un,NW_019211455.1,22759069,22768451,-,111245185,LOC111245185,-,XP_022648899.1,1089,nuclear pore complex protein DDB_G0274915-like
Un,NW_019211455.1,22769058,22774518,+,111244963,LOC111244963,-,XP_022648331.1,396,uncharacterized protein LOC111244963
Un,NW_019211455.1,22785211,22786684,-,111244298,LOC111244298,-,XP_022646980.1,125,nuclear envelope phosphatase-regulatory subunit 1-like
Un,NW_019211455.1,22788792,22793180,-,111244806,LOC111244806,-,XP_022647973.1,1462,serine/arginine repetitive matrix protein 2-like
Un,NW_019211455.1,22797264,22798270,+,111244807,LOC111244807,-,XP_022647974.1,144,uncharacterized protein LOC111244807 isoform X1
Un,NW_019211455.1,22797264,22798270,+,111244807,LOC111244807,-,XP_022647976.1,129,uncharacterized protein LOC111244807 isoform X3
Un,NW_019211455.1,22797264,22798270,+,111244807,LOC111244807,-,XP_022647975.1,134,uncharacterized protein LOC111244807 isoform X2
Un,NW_019211455.1,22817838,22822967,-,111245350,LOC111245350,-,XP_022649328.1,534,uncharacterized protein LOC111245350 isoform X2
Un,NW_019211455.1,22817838,22822580,-,111245350,LOC111245350,-,XP_022649327.1,539,uncharacterized protein LOC111245350 isoform X1
Un,NW_019211455.1,22817838,22822421,-,111245350,LOC111245350,-,XP_022649330.1,520,uncharacterized protein LOC111245350 isoform X3
Un,NW_019211455.1,22817838,22822421,-,111245350,LOC111245350,-,XP_022649331.1,520,uncharacterized protein LOC111245350 isoform X3
Un,NW_019211454.1,33537722,33539293,-,111244399,LOC111244399,-,XP_022647204.1,523,probable nuclear hormone receptor HR3
Un,NW_019211454.1,33658344,33677547,+,111243290,LOC111243290,-,XP_022644377.1,1467,Ig-like and fibronectin type-III domain-containing protein 1 isoform X1
Un,NW_019211454.1,33658344,33677547,+,111243290,LOC111243290,-,XP_022644462.1,1467,Ig-like and fibronectin type-III domain-containing protein 1 isoform X1
Un,NW_019211454.1,33658344,33677547,+,111243290,LOC111243290,-,XP_022644633.1,1461,Ig-like and fibronectin type-III domain-containing protein 1 isoform X3
Un,NW_019211454.1,33658344,33677547,+,111243290,LOC111243290,-,XP_022644548.1,1463,Ig-like and fibronectin type-III domain-containing protein 1 isoform X2
Un,NW_019211454.1,33662700,33665418,-,111243432,LOC111243432,-,XP_022644766.1,544,DNA polymerase alpha subunit B-like
Un,NW_019211454.1,33681626,33729630,-,111243275,LOC111243275,-,XP_022644298.1,155,nudC domain-containing protein 2-like isoform X1
Un,NW_019211454.1,33681626,33729630,-,111243275,LOC111243275,-,XP_022644299.1,155,nudC domain-containing protein 2-like isoform X1
Un,NW_019211454.1,33681626,33729630,-,111243275,LOC111243275,-,XP_022644300.1,155,nudC domain-containing protein 2-like isoform X1
Un,NW_019211454.1,33681626,33688345,-,111243275,LOC111243275,-,XP_022644301.1,146,nudC domain-containing protein 2-like isoform X2
Un,NW_019211454.1,33728040,33728624,-,111243274,LOC111243274,-,XP_022644297.1,194,dual specificity protein phosphatase 14-like
Un,NW_019211454.1,33731957,33734727,+,111243276,LOC111243276,-,XP_022644302.1,143,INO80 complex subunit C-like
Un,NW_019211454.1,33735896,33739017,-,111243272,LOC111243272,-,XP_022644294.1,612,calcium-independent phospholipase A2-gamma-like isoform X2
Un,NW_019211454.1,33735896,33739017,-,111243272,LOC111243272,-,XP_022644288.1,639,calcium-independent phospholipase A2-gamma-like isoform X1
Un,NW_019211454.1,33735896,33739017,-,111243272,LOC111243272,-,XP_022644289.1,639,calcium-independent phospholipase A2-gamma-like isoform X1
Un,NW_019211454.1,33735896,33739017,-,111243272,LOC111243272,-,XP_022644290.1,639,calcium-independent phospholipase A2-gamma-like isoform X1
Un,NW_019211454.1,33735896,33739017,-,111243272,LOC111243272,-,XP_022644291.1,639,calcium-independent phospholipase A2-gamma-like isoform X1
Un,NW_019211454.1,33735896,33739017,-,111243272,LOC111243272,-,XP_022644292.1,639,calcium-independent phospholipase A2-gamma-like isoform X1
Un,NW_019211454.1,33735896,33739017,-,111243272,LOC111243272,-,XP_022644293.1,639,calcium-independent phospholipase A2-gamma-like isoform X1
Un,NW_019211454.1,33735896,33738927,-,111243272,LOC111243272,-,XP_022644295.1,609,calcium-independent phospholipase A2-gamma-like isoform X3
Un,NW_019211454.1,33757841,33771994,-,111255603,LOC111255603,-,XP_022673465.1,1362,VWFA and cache domain-containing protein 1-like isoform X2
Un,NW_019211454.1,33757841,33771994,-,111255603,LOC111255603,-,XP_022673463.1,1365,VWFA and cache domain-containing protein 1-like isoform X1
Un,NW_019211454.1,33782117,33790703,-,111243043,LOC111243043,-,XP_022643795.1,184,leucine-rich repeat-containing protein 39-like
Un,NW_019211454.1,33782117,33790703,-,111243043,LOC111243043,-,XP_022643796.1,184,leucine-rich repeat-containing protein 39-like
Un,NW_019211454.1,33803493,33886219,-,111255315,LOC111255315,-,XP_022672899.1,1461,uncharacterized protein LOC111255315 isoform X4
Un,NW_019211454.1,33803493,33870341,-,111255315,LOC111255315,-,XP_022672898.1,1497,uncharacterized protein LOC111255315 isoform X3
Un,NW_019211454.1,33803493,33870341,-,111255315,LOC111255315,-,XP_022672897.1,1524,uncharacterized protein LOC111255315 isoform X2
Un,NW_019211454.1,33803493,33870341,-,111255315,LOC111255315,-,XP_022672907.1,1332,uncharacterized protein LOC111255315 isoform X7
Un,NW_019211454.1,33803493,33870341,-,111255315,LOC111255315,-,XP_022672906.1,1414,uncharacterized protein LOC111255315 isoform X6
Un,NW_019211454.1,33803493,33870341,-,111255315,LOC111255315,-,XP_022672890.1,1525,uncharacterized protein LOC111255315 isoform X1
